|business_id|review_id|user_id|city|name|longitude|latitude|postal_code|text
10|PfOCPjBrlQAnz__NXj9h_w|zorTHqYr_rxVLYgKmlvA6w|m0XvqE6XZgqtNulippuVvw|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|One of my favorite  places to eat! Brunch is wonderful. BISON pizza is wonderful. Beer selection  is amazing.  Service  great.
11|PfOCPjBrlQAnz__NXj9h_w|sa6lbcuzaMkjVegOT21t8Q|sXK_eyLpGrNBIAq9fIRGSg|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Been going here for years and it's still my favorite place. The servers are friendly and the atmosphere is perfect for any occasion!
12|PfOCPjBrlQAnz__NXj9h_w|9HPRciMKI0QOVeMtQQs56w|OQ_iIzW0c8PoGUcmEr_V7g|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|I came here with my brother and the atmosphere was very nice. He got the ribs and I got the mahi and both came out with nice presentation and flavor. This is probably the best/most relaxing sports bar in that area of town.
13|PfOCPjBrlQAnz__NXj9h_w|ZflgoahrEd1_H0tWSATjQw|KgQnRvsPSrJJTOCp-reYZA|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Eating on couches or lounging in comfy recliners....uh yea thats totally awesome. Tons of TVs with lots of sports...a roaring fireplaces inside and outside...five stars for ambiance. We came here when they first opened and werent impressed...now a few years later, I am a fan. They offer brunch on the weekends with two buck mimosas. The variety is great...def a meat based menu which is perfect for my carnivorous boys. I had the duck hash...I just plain heart duck. My over easy eggs were a little overdone. My son got the special the consisted of pork cop, rib and wings....he loves the sauces and the pork chop was cooked well and not over done. Service is prompt, friendly and efficient. This maybe our new fav brunch spot.
14|PfOCPjBrlQAnz__NXj9h_w|_YxW4INKVxFE07F6rUo4nw|PF29j5TUkdf_SGReIzsH5A|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|I came here on a Friday night to watch the Indians play the Cubs in the World Series. I was pleasantly surprised at the fireplace and couch seating that you don't typically see at similar restaurants.The food was tasty and the service was great. The pretzel appetizer and Philly cheesesteak sandwich were both yummy! Great place to grab a quality meal and watch a sporting event!
15|PfOCPjBrlQAnz__NXj9h_w|5pbMWrMrfmveTXb-oyTHQg|3GUhR_XHKsiCYXOZbiH9kg|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|They have great food and awesome prices during happy hour. I have been here for both lunch and dinner and it's always been busy. I really like their smoked salmon appetizer and the wings are great too.
16|PfOCPjBrlQAnz__NXj9h_w|jxuLJfCcwUanuMMH5PwtVw|fBXATJ7bPhHzTRcI6xwoIQ|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Nice place to watch the games. It provides for a relaxing atmosphere with good food. Kind of a more upscale sports bar. The staff is friendly. They also hire hot chicks with skimpy clothes to wait on you.
17|PfOCPjBrlQAnz__NXj9h_w|QWb3ldCZeaifSsaieBfVxg|AxMfOSobMQrbdRmSscuK_g|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Pleasantly surprised!  I came for the beer (decent selection, not great), but I was more impressed with the food. I had the Yard Bird sandwich and it was delicious. Place was not crowded (at lunchtime) so I'm wondering where everyone is at?  I would definitely recommend it and I'll be back.
18|PfOCPjBrlQAnz__NXj9h_w|F0SsxwV6oa7urzlBrC9fOg|7X-ks1zJeurJlE53LqipMA|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Myself, sister and her boyfriend came here for a quick early dinner. I have it broken down from atmosphere, service and food quality.The atmosphere was really chill and relax. Not only do you have a choice of table, booth but also a couch booth(which we opted for). They have fireplaces going and you're welcomed by the amazing smell of grilled foods. Also they have areas with couches and tv (perfect for you game night folks). The service was spectacular and our waitress Savannah was extremely attentive! She was friendly, quick and intuitive to our next need (filling up waters, condiments and etc).Finally the food was above bar food but not gourmet quality, atleast for my plate. I ordered a bison burger medium rare and I was really disappointed by how over cooked it was. It was pretty much well done, which over all kills the natural flavor. (Pictures attached).The deviled eggs were amazing but too salty, they sprinkle with sea salt and I would recommend going it and maybe drizzling a little syrup or honey to counter act the saltiness of the bacon in the deviled eggs.One of us got the duck wings and he was floored by the quality of the sauce and the Sriracha ranch was INCREDIBLE! We had to ask for more of it to dip in and for myself to cover the over cooked texture of the bison. My sister loved her BBQ bacon burger and said it was amazing.I'm giving it a 4 because I believe maybe my bison was just perhaps an off moment in the kitchen. It's obvious the skill in the cooking from the other plates at our table and the atmosphere makes it all worth the visit.
19|PfOCPjBrlQAnz__NXj9h_w|BRHnn4cqgGfMfZXOpcqZHQ|66QfAmEfQn6PYntFDtGadw|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|everyone was so friendly and the drinks were good food was amazing and it's so comfy they actually have couches you can sit in the BBQ duck pizza was amazing
20|PfOCPjBrlQAnz__NXj9h_w|QyForzRygHhPsHY2b174mg|EAfLAFYv46w2SCvgN_m_VQ|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Good beer and even better food. Staff is attentive. They generally bring food out quickly. Last time I had pub pretzels which were AWESOME. Came with three sauces. Can't beat that!
21|PfOCPjBrlQAnz__NXj9h_w|q8pv-lO8c5yYQANHt21lAg|E4eRV_QCQbpNaz_dzoYpTA|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|"Came back here after a Yelp! event to have dinner with family. We were not disappointed! Not only that, we ordered WAY too much food and had to take home lots of leftovers. Even though my son was one of the diners. He eats!  See his review here too (Mark B). We had four appetizers to share. We should have stopped there, it would have been enough. However, we each ordered dinner too. All but one were delicious. I thought the fish 'n chips were bland. I love to ""drown"" the fish in malt vinegar, as I did here. Even then, it didn't have enough flavor. Other than that, definitely a place for some non-standard casual fare. The wait staff was over-the-top friendly as well. Very enjoyable evening."
22|PfOCPjBrlQAnz__NXj9h_w|3315v8KRyAByymB1kXHvJw|3LO2sjlWzsSH1ZZbjsIuwQ|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|After reading the reviews for this place I decided to give it a chance. I met a friend here for lunch and we were promptly seated. Our waitress was really nice and very attentive... drinks always refilled without having to ask and our order was taken quickly. She even gave us drinks in to-go cups after we paid our bill. Nice touch.As for the food... it's so-so. We had some wings for appetizers, kind of small, not that juicy, nor were they spicy. But they came out fast... my guess is that they're warming them up rather than deep frying them.I ordered the grilled Mahi Mahi. The description said it was cooked in a garlicky butter sauce but I couldn't taste it. It was rather bland. I think I picked a meal that was too healthy... it just lacked flavor.The manager stopped by once to make sure everything was ok. The keyword is 'once'! That's a good thing in my book!! There are too many restaurants where the manager stops by 4 or 5 times interrupting your meal / conversation... once is all you need. Plus this guy looked a little scary but he was really nice.I forgot to ask how my friends lunch tasted, but it looked pretty delicious. I wish I ordered what he had (some kind of burger).Overall it's a nice place, great atmosphere... it's probably a fun place to go watch a Browns or Cavs game, have some drinks (good beer selection). I would recommend it if you're in the area, but I wouldn't go out of my way to go there.
23|PfOCPjBrlQAnz__NXj9h_w|u7ZkzBKgqysr-RabBQAuEA|9hDFwspnyvfvhpzL7D5kqw|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Loved everything about this place! It has a huge, open-concept dining area with a big fireplace and some tables have couches instead of chairs.I liked the variety of food and drinks they offered. We had fantastic deviled eggs for an appetizer. My boyfriend got duck wings that were tossed in this DELICIOUS sauce... LAWD. UGH! I got a bacon BBQ burger which was really great! And my sister got the bison burger. She didn't like it too much... she asked for medium rare and it came out well. She is also never impressed with anyone's food but her own LOL. One thing they do here that I think is clutch for a good restaurant is they make their own sauces with their personal twist. They had a red pepper aoli and cilantro ranch, both of which were bomb af!The waitress (Savannah) and other staff were super friendly and attentive!I really want to try more of their items, so I'll be back for sure!
24|PfOCPjBrlQAnz__NXj9h_w|6XTAKTQHocBZTaVkQ78aRA|qibWrofYwEEmdtwCSt3DCQ|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|As a guy the ambiance is exactly what I would want. It was amazing walking in and being seated at a couch instead of a booth. They asked what sport I'd like to watch and turned on the Indians game for us which was awesome. The food we found good but not great. I ordered the pretzel sticks for an appetizer and the waitress kept trying to take it from our table before we were done. The burgers are huge and tasted great to me but my girlfriend ordered hers with items on the side. The burger came how it is normally prepared and had to ask for her sides 4 times before she got them. I'd go again but I'd be more prepared and specific on my orders.
25|PfOCPjBrlQAnz__NXj9h_w|fQR2uXHOOs-hPvdRvwJ-OA|W2Bs1QiCfuOaqpM9zUQUqg|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Never been in the area and decided to stop with some friends. Cool atmosphere, very nice help, food was perfect! Black and bleu burger was very good and recommended. Great stop!
26|PfOCPjBrlQAnz__NXj9h_w|7zePDS0mvF2Z_m9_UTXkEw|dupHFInR4BChUx6HwP1klg|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Best porkchops ever, a great price, and great atmosphere. Friendly, attentive staff.
27|PfOCPjBrlQAnz__NXj9h_w|0earQU3Ot1ByMjI_DZxmdQ|xFSLb_pxXta5G4oaRB1ylQ|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|"Was visiting form out of town and stopped here for dinner. I liked the different seating options, and would have opted for the couch dinner tables but I was by myself and thought that was a little excessive for just me, but its great to have the options. I had a blackberry collins while waiting for my food and it was delicious! Very good selection of unique drinks and a huge beer list (part of which updates based on the season). I ordered the potato soup which was homemade with huge chunks of potatoes and the ""Steak and Shrooms"" for dinner. My server was very attentive and responsive. I will definitely recommend this place to others in the area."
28|PfOCPjBrlQAnz__NXj9h_w|_hSQs7vzaz3cO2nuVMZDuA|3OhkexT0E78zylIH426EOg|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|This place is great!!! Very relaxing and great for any sporting event! I wish would have come here for at least one browns home game this year but if they keep up the fantastic service, food and drink I will be back for next football season. This is also a great place to just relax with friends. They have an area with couches and t.vs. You can reserve ahead of time. This would be great for a birthday party as well. We will be going back.
29|PfOCPjBrlQAnz__NXj9h_w|SX0vRs-AK9i1Bp85XgHiBQ|2hVZAM7WUWsoexYJhSgCKg|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Has a very comfortable, casual atmosphere - good for date night or dining with kids. Has a very deep craft beer list and some nice craft cocktails. Food was good, I had the Drunken chops with glazed BBQ sauce, wife went with Mahi-mahi. Would have been nice if entrees included side salads and a small bread bowl. That would have been more consistent with price and expectations.
30|PfOCPjBrlQAnz__NXj9h_w|XalNsXQzZ2MQ6-JJ_uKg_w|pyxTJDZIm9Sp3l4m350skg|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Everything was great.  Great atmosphere.  Friendly people.  We had a party of 16 and they were able to accommodate us.  We sat at a booth, but you can also sit at a sofa table or recliners.
31|PfOCPjBrlQAnz__NXj9h_w|CeR1hgMD7uEMZsNr2Gmw6w|HVpUBCKvzx5rjvmDqVaHkg|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|My first time here was during a Sunday afternoon. I love the seating arrangement and the atmosphere of the bar. The service was attentive but slow. While the food is great, I ordered the Sunday special pot roast. The rice was hot, the meat was cold. I expected a little more for the cost.
32|PfOCPjBrlQAnz__NXj9h_w|EdesuxetUY9q2LZ0W6RQaQ|Tvj7yYKjt6MUXOvbtW18jw|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Came here for a late brunch on a Sunday . Can't go wrong with a $2 mimosa. Food was good and service was excellent. I had the grilled chicken sandwich and it was delicious and juicy. My boyfriend has the fried chicken Benedict and that was good as well. Overall no complaints and will come back for sure
33|PfOCPjBrlQAnz__NXj9h_w|5o5XSxSEq_BiqoLFT63Qtw|VRvEeVv2NKT-oG_cZB8k-Q|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Food was pretty good.... server was average but attentive... I loved the atmosphere and the set up of this place.  We will be back more than likely!
34|PfOCPjBrlQAnz__NXj9h_w|IL80EXjvXPSbOvslz50YgA|hDSeawZ10uiqU8lZk6knUg|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|This was my first visit to a Brick House restaurant. First, the atmosphere is nice. Second, the waitress was attentive and nice. Third, the food was just ok. I've been on a mission to find a place that serves pizza with a nice, crunchy crust. I thought a pizza made in a brick oven might be just the thing, so I ordered their $10 pepperoni pizza. It was just ok.  I'm a retired teacher, and the pizza reminded me of my school's cafeteria pizza.  The pizza was unevenly heated, and the cheese was a little overwhelming. I'll try the Brick House again, just not for the pizza.
35|PfOCPjBrlQAnz__NXj9h_w|Nb-hzSY3AbSvHVhEHP58Qw|jLCc-grOWX0h8nmGD6QXFg|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Good service, nice atmosphere, the filet is horrendous, I thought they brought me a ribeye. The patio is great you can even smoke near the fireplace.
36|PfOCPjBrlQAnz__NXj9h_w|KLM4DbcFzsk4D99HCtCj7g|Yof00mbd6qQaR0GHM3bHOg|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Tried the goat burger special. It's apparently made with goat, lamb and beef on what appears to be a flatbread bun. Burger was burned on both sides and the bun was also charred. Fries were good though. Service was really good tonight.
37|PfOCPjBrlQAnz__NXj9h_w|VIGkb22zbbSROtYzfv2aAg|RgTByLRNRTJNmeWgp6Kg4Q|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|"(Ladies, FYI: I know this is more of a ""man's place"" but you still get the same awesome service as the guys [to be honest, I think we get better service...HAH!], and there's definitely no 'weirdness' if you go in with a bunch of girlfriends)Quite possibly the best laid-back atmosphere. Possibly biased because I'm a Texan (and this is a Texas-based company), but the service here is amazing, the food is pretty darn good, and the environment is awesome.Jessica, my favorite waitress, is quite possibly the best server I've ever come across. It's like she's a freaking genie. I've set down half-empty cups, went back to reach for it again and find a full cup never realizing she had been there. Super attentive and the sweetest personality, she's the main reason I keep coming back again and again.The food is good. A solid 'tavern-style' menu....lots of fried goods, finger foods, and even some decent more traditional entrees (which I honestly didn't expect). The pretzel sticks are a must as well as the sweet and spicy shrimp (deep fried hot peppers anyone?! LOVE them). Huge fan of the deep fried zucchini as well.As far as main meals go, the salads suck. But let's be honest. You don't go to a place like this and order a darn salad. The mahi-mahi is shockingly good. Flaky, sweet, cooked perfectly. Goes great with cajun dusted fries. The burgers are all fantastic with the Black and Bleu being my absolute favorite.I'm really looking forward to trying their ribs and their chicken&waffles on my next couple of trips!"
38|PfOCPjBrlQAnz__NXj9h_w|5oaH-LpyAjqPcUjEUoW7Ew|Zh4NWeFoWOY8gIlV0gBDIQ|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|"I love this place!  The food, the friendly staff, the overal ambiance of the place- it's all spot on.  It's a great place to go to grab a bite to eat and/or a drink with friends and just relax.   For the true American man who like to sit on the couch and watch some good old fashioned TV while they eat, they've got TV's everyehere and couches, yes i said that correctly, COUCHES as well as arm chairs with detchable trays. Or if you're just looking for somewhere to bunker down with some friends for a couple hours to watch your favorite teams on a big screen with a few beers then this is the place for you.  They have couches and beer bongs.  Need i say more?For us women out there that might be looking for a little more ambiance than big screens and couches in our dinner plans, they've also got regular tables, booths and outdoor patio seating where you can just sit, chat and take in the awesome food and decor.  They have 2 huge, awesome fireplaces- one in door and one out door that are just beautiful to take in.The sayings on the walls are hilarious so take a second to read them all (my personal favorite is ""I drink to make other people more interesting""  ;-)), there is framed underwear outside the restroom doors (a thong indicating the women's room and boxers indicating the men's room) and just in case that all wasn't great enough- there is a little bit of framed eye candy in the restrooms as well.  Don't worry it's nothing graphic that you would want to hid your childrens eyes from, but just enough to put a smile on your face ;-)  The food is really quite good- kind of like bar fare with a little bit of a high end twist- and it really works.  I've been there 4 or 5 times, have had something different everytime, and have yet to be disappointed.  The drinks are awesome as well.  I highly reccomend the ""Bee's Knees"" if you're into mixed drinks- it's a bit sweet so you'll probably only want to do one or 2 of them but frankly, that's all most people have with dinner anyways so it's perfect. And for those of you that were concerned with the waitress' dress code... that is a non-issue anymore.  They have standard clothes on these days so no need to shy away from coming back.My only 2 complaints would be that I wish they had some more healthy options on the menu.  And once they address that, they should move closer to my house ;-)"
39|PfOCPjBrlQAnz__NXj9h_w|_BTJoB8Jo_XGJh5Ro2p-gA|VEhbFtVJ1-WEbMnioyIqfQ|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|Many TV's, so it was a great place to watch the football games. I enjoyed the soft pretzel appetizer, but I would avoid the wings - not good. The entrees were good enough and what I would have expected from this style restaurant. There is also a great beer selection, including many local options on draft.
40|PfOCPjBrlQAnz__NXj9h_w|M2fn7sAhr0hpZ8WJ_S4RLA|7LCG3o2KW2jgKgbKN0DQOg|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|"Tried the ""duck wings!"". They were part of their Saturday Special which included a huge pork chop a dish for which they are apparently ""known"", and 1/3 of a rack of ribs.....PLENTY of food, even if you just got done appearing on ""Naked and Afraid.""OK, I promise no more quotation marks.Wings are drum portion only and are fully the size of a chicken leg.Trying them was a major reason for ordering the dish, so I could try them without committing my entire meal to their palatability.Expertly prepared and sauced in a spicy/sweet sauce that complimented them nicely. A definite recommendation for anyone to try.The chop was reasonably tender the marinade was decent enough, haven't gotten chops out much, but these were probably the best I've had.The ribs were OK, but nothing for any self-respecting rib-house to fear.The dish was served with their house sauced white beans which were a decent enough accompaniment, but not especially noteworthy.My wife got their filet Benedict which she praised effusively.Service was quite good, the manager usually checks in during the meal and is quite personable.A notch above the standard sports bar, with great ambiance and plush seating."
41|PfOCPjBrlQAnz__NXj9h_w|OpLVJUS9y2_FNoIDHM4WZQ|Q0CkxRm-1UixyY6Gc9ZWqA|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|"I really enjoyed the atmosphere at Brick House. It was decorated in a cute way and has very comfortable seating. The menu looked really good, so I chose a grilled chicken sandwich.The chicken was not a fresh grilled breast. It tasted like a frozen, ""pre-grilled"", rubbery chicken breast. I was quite surprised at this, but the whole sandwich was just chewy and spongey. My salad was a little boring.The service was good and our waitress was pleasant. I would probably go back and try something else, but for my first visit, the sandwich did not impress me."
42|PfOCPjBrlQAnz__NXj9h_w|NfyBwlhospvYcBlm7Nb0tQ|ZrTjPRJNin3gdp4-pwWE0A|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|"I came here for happy hour with a friend on a Friday, and I wasn't overly impressed. We went because I saw they had pretty great drink specials going on. I love wine and will drink it almost anywhere I go. So, when I saw $6 glasses of wine for happy hour, I was excited. I had 2 glasses plus a small order of food. The food was ok. Nothing to rave about, and nothing I would go back for. I can find better food at better restaurants. But, come time to pay my bill...and I was charged $9.50 for each glass of wine! There was no special happy hour wine list that I had to choose off of and the bartender never said ""oh well you can actually such and such wine for cheaper during happy hour."" Needless to say I wasn't happy about it. I would never pay that much for a glass of wine at this basic kind of restaurant. I would only go back for the happy hour special of $3 craft beers on draft. Don't even bother coming for anything else."
43|PfOCPjBrlQAnz__NXj9h_w|zi-XLGtQIf7wQBfh5sySmg|60IVUw1Rfzz-IE7EiAoUEw|Cuyahoga Falls|Brick House Tavern + Tap|-81.4756898|41.1195346|44221|"Inconsistant service... but always a table or a couch whenever we show up.We keep forgetting to go when there are large sporting events... but this is really a sports bar with a larger than expected menu.You have 4 options of seating... the bar... tables / booths... couches... recliners.The tables at the couches are a bit too tall for me... it feels like the kiddie table... so we stick with a regular table if possible.Service varies... sometimes the staff could care less... but there are 2 waitresses that are really good with refills and check backs.Tonight we started with the cheese board... never enough bread... more than enough ""stuff"" for 3 or 4 people.... strong brown mustard that never feels at home with the Brie or the Goat or the Cheddah... but over all a good $10 buyOur favorite for a while was the deviled eggs... oh the joy of great bacon!Hubby's fish and chips were OK... not stellar... but good.My black and blue burger was a perfect medium with a nice amount of grilled onion and just enough blue cheese.We were too stuffed for dessert and sat back and marveled at the table full of beer bongs... almost as amazing as the group sitting outside by the fire in 33 degree weather... but this is a beer joint after all!"
