,business_id,city,name,longitude,latitude,postal_code,review_id,user_id,text
15,FYWN1wneV18bWNgQjJ2GNg,Ahwatukee,Dental by Design,-111.9785992,33.3306902,85044,d81oKCY9ZpNisRli1ZLIcA,_7m3vnjuw77WATm5TmFFrQ,"Just like most people, I dislike going to the dentist, but I've been going to Dental by Design for over a year and recently got a crown done. It was fair in price and things went very well through the entire experience. The staff is very friendly and professional and they get you in and out at your set appointment time."
16,FYWN1wneV18bWNgQjJ2GNg,Ahwatukee,Dental by Design,-111.9785992,33.3306902,85044,5IjfTNmblWv98Lg1KSnXbw,O412lFp-8M8VpRwdzl0S0A,"This dental office is one of the best that I have ever been to. When I first moved to the Phoenix area, I probably tried out about 8 different dentists before finally listening to my co-worker's referral and coming here. Dr. Kode is an awesome dentist. He is highly skilled, and uses up-to-date high tech equipment. Marianne is also the best dental hygienists that I have had. She is thorough, gentle, and very knowledgeable about everything!!! She is also a perfectionist, which I can appreciate-being one myself, and never misses anything. Sheryl, Sandy, and Heather are also fantastic, and always friendly! I don't know the rest of the staff as well, but everyone has always been overly nice. 

In addition to being extremely competent, this dental office is also very patient-oriented. They have events (like movie nights) for patients, and always have really cool giveaways. They are also involved in community events and charity work. 

Moreover, they are also very compassionate and considerate of patients who do not have dental insurance. They are very reasonably priced, which is rare for this quality of service. 

I moved to California for school almost 2 years ago, but I am still driving to Arizona twice a year just to see these guys! They are totally worth it! I tried out a dentist in California who charged me twice as much for a cleaning and did a horrible job. Being in graduate school, I don't have time or money for trial-and-error dentists, and it's good to know that this office is there for me, even though I have to drive about 350 miles to get there. :)

Thank you!!!"
17,FYWN1wneV18bWNgQjJ2GNg,Ahwatukee,Dental by Design,-111.9785992,33.3306902,85044,Eu05--6MkRB27kpkwzCmTg,5i3woonzbCpNQS9oPYuG6A,"Our family has been going to Dr.Kode even before he formed Dental by Design, over 10 years now. He's been there for us through all our family dental ""fun""; from the headgear and braces to the wisdom teeth and deep tissue cleaning. He's done it all.  His staff from the front desk (shout out to Sandy) to the everyone behind the scenes like his best hygienist, MaryAnn take care of our family like we're one of their own. Face it, no one likes going to the dentist. But Dental by Design has made the experience a pleasant one. It's also very apparent that they appreciate their patients, as they are always holding events and contests to thank them.
Thank you, Dr,Kode and Dental by Design for making my teeth and my family's teeth shine :)"
18,FYWN1wneV18bWNgQjJ2GNg,Ahwatukee,Dental by Design,-111.9785992,33.3306902,85044,uEyOqc-kBSj-4zdCSnuwFw,hf27xTME3EiCp6NL6VtWZQ,"Been going to Dr. Kode for 7 years now. Very competent and capable dentist, great problem solver and great communicator.  Love his staff - Laci is Da Bomb!

And... this is coming from the son of a Dentist!"
19,FYWN1wneV18bWNgQjJ2GNg,Ahwatukee,Dental by Design,-111.9785992,33.3306902,85044,0rImFDDeyjnaVA4-MQSxmQ,mG7i3mzWqyQ3SA-SwCpA_A,"Thereza Wright is the best hygienist ive had the pleasure of working with. She is along with the rest of the staff is awesome, understanding, patient and friendly. They have superior service and down to earth vibes in the office putting you at ease when you are sitting in the chair. Going to the dentist has never been easier when you go to these guys and get handled by the team that works there."
20,FYWN1wneV18bWNgQjJ2GNg,Ahwatukee,Dental by Design,-111.9785992,33.3306902,85044,S6SHNriOFXQLRjhpYC_Sog,EYnO5JexaaHrFwWOQt4DQw,I have been going here for 5 years now. The staff is always so friendly and there is always a cold water for you to help yourself to. The confirmation process is so convenient because it is texted and emailed to me. Dr. Kode is a licensed Invisalign dentist so I did Invisalign. He did a wonderful job. I have so much more self confidence now. He even threw in an ipad and free teeth whitening. They always do a great job!
21,FYWN1wneV18bWNgQjJ2GNg,Ahwatukee,Dental by Design,-111.9785992,33.3306902,85044,N5W2V7Z-NY7B74acSZCkig,9G8nsgZ-7o3an9HN4N08Hw,2 bad experiences I thought I would give them the benefit of the doubt but I actually really hated it. I felt like they wanted my money but the work I had done was shoddy. If you want the experience of a used car dealership with the feeling of just being a number like at the DMV. Try it you may like it. Not for me especially since there is a dentist practically on every corner I don't have to settle.
22,FYWN1wneV18bWNgQjJ2GNg,Ahwatukee,Dental by Design,-111.9785992,33.3306902,85044,InSWpi21CemCrYn7qrK8yQ,LItF9hg6J8PED74sAwf82w,"Dr. Kode has been my dentist for about 6 years.  As well as receiving my dental check ups and care from him, I also did the Invisalign program with him with great success.  His staff is very personable, his office is clean and appointments are always handled professionally.  Dr Kode is very knowledgable, personable, kind and gentle with all of his treatments.  I have recommended him and his staff to several friends and would recommend them to anyone looking for dentist in the Ahwatukee area."
23,He-G7vWjzVUysIKrfNbPUQ,McMurray,Stephen Szabo Salon,-80.1048999,40.2916853,15317,eBzyNuX1JdAXvSuMfY-W3A,g2vEmYXXwCh1325OVWNlIg,"I would  be grateful to those of you willing to repeat after me slowly: S T E P H E N  NEEDS M E D I C A T E D.
For every person who loves him let's him go on with himself as he is is just as bad as him.  He is an absolute Monster."
24,He-G7vWjzVUysIKrfNbPUQ,McMurray,Stephen Szabo Salon,-80.1048999,40.2916853,15317,ComUZDMU6VfcvwqrBfpbWA,nJUv0Fa80elht9iQVqkCKg,"My family and I have been going to Stephens for many years .  I wish I could give them more than 5 stars.  We are always treated with the utmost respect , and our stylist is awesome.  She is the best we as a family have ever had.  Her color, cut, and advice always makes it a pleasant experience.  And LOVE the products..."
25,He-G7vWjzVUysIKrfNbPUQ,McMurray,Stephen Szabo Salon,-80.1048999,40.2916853,15317,5FmqZeQ_m-X_1D6k6oBALA,tlXQI7IlpB3WMkfXY8JzJg,"Amanda was an absolute peach! So sweet and talented too! I'd never gotten my hair professionally colored before and she did an amazing job! She gave me her expert opinion on ""sombré"" (subtle ombré) and I just love it. Never once did I feel rushed and she made me feel right at home. We chatted the whole time (I probably talked her ear off haha I just felt so comfortable and was having a great time!). My cut and color are fantastic and I'm super happy with it all :) I'm from Pittsburgh but I currently live in NYC. Regardless, I plan to come back to Amanda for my next cut and my second coloring experience! Highly recommend!!!"
26,He-G7vWjzVUysIKrfNbPUQ,McMurray,Stephen Szabo Salon,-80.1048999,40.2916853,15317,H136pJERnUVXeFCdNQIioA,Xg2nqxCCRh4fHCKo37oQJA,"I specifically requested Stephen as I thought since he owned the business and had been in business for as long as he has, he would be excellent at what he does.  Before washing my hair we discussed what I wanted, which was a simple trim of my current style.  I told him it was important to keep as much length as possible.  I then had my hair washed and sat down for him to cut my hair.  He prepared to make his first cut and had quite a bit of length in his hand.  I asked him if that is what he planned on cutting off and he said yes.  I reminded him that I wanted a trim only and wanted to keep my length.  He then proceeded to tell me he was not going to cut my hair because I would not let him have space to be creative.  He said ""I'll dry your hair for you though.""  Really? How nice of him.  As I left I asked the two women at the front desk if he does that often and they said ""sometimes""."
27,He-G7vWjzVUysIKrfNbPUQ,McMurray,Stephen Szabo Salon,-80.1048999,40.2916853,15317,P-ONG89VqlxuWQwLghmPhQ,U0WraZ_ezmt84GyOAUWgQA,Paid $115.00 for about 8 highlights that dont even look nice. Then she didn't even blow dry my hair nicely. So I spent over a hundred dollars and had to go home and fix my own hair. I will never go back there again.
28,He-G7vWjzVUysIKrfNbPUQ,McMurray,Stephen Szabo Salon,-80.1048999,40.2916853,15317,CBB8432cXbVf7vCCl7FCnQ,ch-MgdwNVLCFL3xjlUfUOA,"My daughter recently went to have her hair done at Stephen's at South Hills Village. During her visit, one of the owners struck up a conversation with her and proceeded to express his unsolicited opinions on her college choices, making comments that were rude, insulting and totally unprofessional. I called the salon to explain what had happened and let them know how upset we were. A manager called me back to pass along that the owner  ""said he was sorry"".  He did not even have the courtesy to respond to us personally.  I've been a Stephen's customer for almost 15 years and I know some great stylists there.  BUT if this is the kind of person that is benefitting from my patronage there - I won't be back."
29,He-G7vWjzVUysIKrfNbPUQ,McMurray,Stephen Szabo Salon,-80.1048999,40.2916853,15317,uR1miE8gFntQL5lHhG4kWQ,WhAptn9zOaOHAmrWxxBLoA,"I have been going to Stephen Szabo Salon for 15+ years and have nothing but great things to say about them.  I have gone to several of the stylists and have enjoyed the Brazilian blowout, different color variations, straightening, etc.  There are many salon options to choose from in the area, but Stephen's is by far the BEST in the South Hills!   Thank you for always taking care of your clients :-)"
30,He-G7vWjzVUysIKrfNbPUQ,McMurray,Stephen Szabo Salon,-80.1048999,40.2916853,15317,N60q0sns3tnn03YycckMlQ,NnrCwpS1i5mZtkGGzmIk0g,"I went here to get my hair done for a wedding with the bridal party. There were 7 girls including the bride...so there were ALOT of us. You would think they would have anticipated that we would need attention and time, but it was utter chaos. It's like they hadn't known for months we were coming on that particular Saturday morning to get our hair done. It was so rushed and chaotic that none of us, including the bride, enjoyed the experience. 

I had even helped them a great deal by straightening my hair beforehand. My hair is really curly and I figured it would be easier to manage and style if I straightened it. I did warn them that I straightened it and not to put any water on it b/c the curls would spring up like perennials in Spring. Now to their credit, the woman who was styling my hair didn't put any water on it, but she was using hairspray and a curling iron (which I told her may not be necessary) and she made a comment, ""wow you weren't kidding when you said your hair was curly"". b/c as she was spraying the hairspray on the ""death by fumes"" setting and curling the hair (fire hazard anyone?) my hair was holding on to the curls made by the curling iron with such intensity that the hair spray wasn't even needed. Umm, did I stutter when I said that my hair is very curly. 

Perhaps I'm being too hard on them, but I had so wanted and expected it to be a good experience (not even great) and I was so disappointed. They didn't do anything that I couldn't have managed on my own with a curling iron and a large can of Aquanet and a few bobby pins."
31,He-G7vWjzVUysIKrfNbPUQ,McMurray,Stephen Szabo Salon,-80.1048999,40.2916853,15317,vYtv4kYDayrLG-4YVwQUxQ,hwSrCV19etRzI8wUAWxtuA,I'm a regular here for many years. Totally reliable and affordable. Many good stylists.
32,He-G7vWjzVUysIKrfNbPUQ,McMurray,Stephen Szabo Salon,-80.1048999,40.2916853,15317,Go_CPZaa4KM6ZKn9Tott7g,8hMl3otCQKe8n7d7VmVwNg,"I have been a client here for almost 12 years now. My stylist is Leigh Ann. She is the best you will find. She accommodates my hectic schedule as best as she can. She also takes care of my daughter and my son who are in their 20's. Leigh Ann has been in the business for more than 30 years. She keeps up to speed with the latest trends, cuts and coloring. Her personality is awesome. They are currently remodeling now and it looks fabulous. I would recommend them very highly."
33,He-G7vWjzVUysIKrfNbPUQ,McMurray,Stephen Szabo Salon,-80.1048999,40.2916853,15317,Q7D6e4COegfDxRuCOnlwNQ,yut8cxrdIpLMQsmSg_3Xiw,"Ok: I have been going to Stephen on/off for 10 years. I have lived through the insults and even staff dragging a comb through my shampoo drenched hair.  The latest visit revealed that he is now requesting staff not use conditioner after shampooing. what does he expect when detergent is added to color treated hair? ""If only I would have use his personalized shampoo!"" Mary T, I will gladly and slowly repeat after you:  ""STEPHEN NEEDS MEDICATED."" whew! I feel much better. On a good note: I do like the environment: staff and hairdressers are very friendly."
34,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,gBJz4sIjENjFSg5Jr4Tn3g,AYP5xC9BbbPh6OykFIvdJw,"This place is the worst!!! 1 employee sat there for 45 mins , never finished with one customer .  This place is in desperate need to employment"
35,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,itx6YZ14CqLgNpSaRftAgQ,PKSiiMeXqgoy4Zh-8klC_A,"We moved from Chicago and needed drivers licenses and to register our car. I'd never heard of a place like this, not quite a DMV but can do the same services.We went on a Friday afternoon and it was quiet, perfect time to go. The women working were very nice, even when I filled out a few things incorrectly. Realized we needed an emission test to register the car so we did that a week later and then came back to Western Motor the following Friday afternoon. One of the employees recognized me and handed me my social security card. I'd left it there the week before! We took care of the car registration and I'd definitely go back to Western Motor if I needed more DMV services."
36,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,2fuFcigqKz8fBI9aX0shQA,9vlX4Gbng2kBG06jMxAFvQ,"Filthy waiting room. Understaffed, slow, staff who would rather take their break than help a waiting room full of clients."
37,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,0RtVY-2TC7dDTvkBk1Vbyg,MBDeFjee3LwLiW8ipvSKcA,I would strongly advise you to go anywhere but here.  The county DMV is better.  I wanted to renew my driver license.  The place is shabby and dirty. There is no reception or greeter to assist you.  The only help you get is from the other customers who've been sitting and waiting so long.  After an hour and 45 minutes I finally got my renewal.  I asked why the service was so bad.  I was told they are understaffed and don't have any help coming for 3 weeks. HORRIBLE.
38,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,B1Zdwab0JinomZIefE0h_A,nu2z6EKS1DA9hwYNWPcKsw,"Slower than the MVD!!!! They have a sign in sheet which doesn't matter!! They take people out of order. People just walk up and interrupt the employee while she's helping someone!!! Although the employee is nice the service is sooooo slow. Would have been faster to go to MVD.  Their convenience fee is BS!!!! 
More like inconvenient!!!
Do not recommend this place unless you have hours to wait!!! And only 1 employee!!!! BS!!!!!!!!!!"
39,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,SGRxKRydM-INr5GtiPoBXA,gi3mh4-vaBefZLZi0X9Ghw,"Well that's 2 1/2 hours of my life I'll never get back. And on top of that, we left without getting the ID for my mother that we went in for. There is no greeter, no place to sign in, or place to take a number.  You are left to fend for yourself, with the only help coming from other people waiting in this smelly, grungy, understaffed place. I could kick myself for waiting so long before leaving, but I kept thinking this couldn't get worse. I was wrong. Can I give it less than one star?"
40,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,NBdM80DJTurTzwv1mkuElA,thmpyugbG41wY3dCd3Vt2A,"This place is worse than the actual DMV. Three employees but only 1 helping with licenses while the other 2 do very little. Never would have thought that I would be better off going to the state office. To think, I paid a premium for this colossal waste of my day. DO NOT USE THIS OFFICE."
41,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,x9WTqhrsdYXMMqnkS5smLg,IwlJBNZ_jTP08v-Mq2Ho7g,"This is not much better than actual MVD. At least they are staffed at actual MVD. Smell is the same. I ended up leaving to take my business elsewhere. There are many windows but only one lady working. Another one would pop in and out, but was unable to help customers."
42,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,bzSbbVjWfy9vMV-l3PukbQ,XxizU0nWGOYeovZHb7WTfQ,Omg I came to this dmv thinking I would be in and out but there was only one working but there people there n when I asked did the other two months work there they said yes....ok thank goodness it's my turn.....omg she doesn't even know how to do a registration so That means more waiting...never again will I return here
43,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,oU-UMky3nrRj2xr3-_CZ9w,gy6WvZuQAnUQpMfxP0LyTg,"What's the point of having a sign in if they skip people?  On top of which they are slow and disorganized.  Do yourselves a favor,  there's another 3rd party on 43rd and Glendale.  They are professional, organized, and efficient.  I waited here two hours for simple processing.  DMV wait time and still charging more?  SERIOUUSLY!"
44,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,kPu7NmdLaKYJLx4IzCMyNg,b41D9aQdBNjWx1N_hPRqnA,"Can't really say anything about their services. Because they are closed on Wednesdays. A thing I can understand for a service supplying unique hours for this service. A thing which is not, however, indicated on their website."
45,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,ajuaQpRYp-rx0gLwJHrkuw,cSCtcnbUg6AtmXnyDnojgw,"There is one person working on a Friday afternoon. It took her 20 minutes to help one customer, and now apparently she is busy with paperwork behind the counter but has called NO ONE up in the last 15 minutes. There is no organization and an apparent lack of any kind of competency. Maybe this is just a bad day. I can't imagine they could stay in business if every day is like this."
46,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,cg3Dy54-C8DmBwFmC1z-Gw,zMnvBQvj_RL_Wstu8JkWvg,"This establishment is unprofessional and does not make the customer their priority.  One employee at opening to 13 customers.  When we entered the employees keys had been left in the front door when she opened for business.  She was quite surprised when we gave them to her.  She sent a voice text to an employee asking how soon they would be here as she had a lobby full of people.  Once the late employee arrived, 30 minutes after opening, she then disappeared to the back room.  What appears to be an inspector of some sort is consuming her time with zero acknowledgment to the now 16 people waiting.  When we asked the approximate wait time she said it would be up to an hour and to come back later if we could.  Customers have been coming in and leaving when the gentlemen tells them the wait time will be LONG.  Absolutely ridiculous!"
47,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,WFgtoRI6JtHlHpuooU1GFQ,N-pWt7EPsPotH-yQEOfqKQ,"I am currently sitting in the lobby, with 3 parties ahead of me. All I need is a replacement license. So far, I've signed in, filled out the form, and watched the employees futz around and help no one. There is one employee at the counter, and at least 3 in the back. No one has been called up for at least 20 minutes, meanwhile none of us are even being acknowledged. 

I came here because it was more convenient than the mvd, and I was hoping to avoid crazy lines, but I'm beginning to think it's not worth it. 

Don't even bother. Next time I'll just go to the mvd."
48,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,x_9QVPdXEsjrCaIbObBUOQ,zV6H-g-Uy5EVzryvd8U0Mg,"Needed a DL copy, it's Friday around 4pm. Place is packed! What I hate most is ugly people! Ugly as in inconsiderate, people have there paperwork/boards on the chairs next to them so no one sits. It wasn't one it was 5! Yaaasss a few unattractive people around, but that's not the MVD's fault. Place needs to be updated, very very old. Looking around the staff looks unhappy. So much posters and signs on the walls, way to much. It's been over 30 minutes, waiting  for my number to be called so I can scream BINGO! Just heard a customer tell one of the staff in a friendly way that he saw her smile....oh that was fun. It most of been painful for her. This should teaches us all to always smile, life's to short my friends. I hope she calls me so I can see what she's like. Crossing of the fingers, . It's 5pm and over 35 people still waiting. Really 50 people, not counting partners. This just happened a non English speaking customer  does not understand how to respond to a eye exam, 5 min later ... Someone translated. Aaahhhhh how did he pass the road test? . James D was our rep..so sweet and nice! It took a little more than a hour, not bad for MVD"
49,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,ie6Jl4h4ZZKprPs7V1nvSg,2DSD8QkjxujGoA_XuE12kA,"Walked in at 1:10pm (on a Friday, no less) and left at 1:30pm. Had to renew my drivers license, which entails filling out paperwork, photo and bureaucratic nonsense. I was the only person there until the last few minutes of my visit. The gal that helped me was pleasant. I did pay almost twice what it would have cost had I gone to a state DMV...however, it was worth it (to me, anyway) to avoid the massive wait and crowds. Altogether a good day for the DMV...for me."
50,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,oWssqR6Uu1u1ALtaieA8-g,_tDb7UEeJS623b8RTjSIvg,"I've been sitting here for over an hour watching the employees gossip amongst each other and let other customers cut in front of me. 
They are very slow and very rude. This place charges a premium for expedited services, which is very questionable at best. I would sooner slit my wrists than ever come back here again."
51,KQPW8lFf1y5BT2MxiSZ3QA,Phoenix,Western Motor Vehicle,-112.1153098,33.5249025,85017,PpNnujQ3ztSpBKUOhPrLJw,sTcYq6goD1Fa2WS9MSkSvQ,"Had to update my license and get new picture and didn't want to wait in the long lines at the DMV. I went to Western and was in and out in under 30 with a temporary paper license in hand.

Better than the DMV any day."
