business_id1,business_id2,similarity
FYWN1wneV18bWNgQjJ2GNg,n7V4cD-KqqE3OXk0irJTyA,4.536293571091891
FYWN1wneV18bWNgQjJ2GNg,c_XbaJqhm-5ycSBOkVUBmg,0.020564476688400325
FYWN1wneV18bWNgQjJ2GNg,ykJM7EuGziATZ5u2qIT08g,0.20301585416180615
FYWN1wneV18bWNgQjJ2GNg,spDZkD6cp0JUUm6ghIWHzA,0.11142447829795034
FYWN1wneV18bWNgQjJ2GNg,PEKloTo1IkW_gyxp15e8Dg,0.10230858582621723
FYWN1wneV18bWNgQjJ2GNg,Sx0C2RsDgrG3RxBBUoBqTw,0.4892339344624915
FYWN1wneV18bWNgQjJ2GNg,v2GJWvZqEAjUc22hZUYzYw,0.27850019459785685
FYWN1wneV18bWNgQjJ2GNg,MmR06_kNAbmOPK-0pKvGtA,2.3632268783323336
FYWN1wneV18bWNgQjJ2GNg,ORUUPE_Ahrcop9K7h6rvVQ,0.28959545239716167
FYWN1wneV18bWNgQjJ2GNg,r6Jw8oRCeumxu7Y1WRxT7A,0.2587600957027387
FYWN1wneV18bWNgQjJ2GNg,EJFdWX908N8Yc2XG0Lky8A,0.18639981758535784
FYWN1wneV18bWNgQjJ2GNg,LL01hTt_eVdp-ws4zMDsrw,0.3583755058239713
FYWN1wneV18bWNgQjJ2GNg,d6ngz4WmMaQL8Xdfur7bwQ,9.51766426476666
FYWN1wneV18bWNgQjJ2GNg,6aFAEeJ3nS-iWGt7Tn7S0Q,0.1536584690981725
FYWN1wneV18bWNgQjJ2GNg,F31RycVVooeIOp9jsXmg6g,0.0067649744649560355
FYWN1wneV18bWNgQjJ2GNg,0lCpaZpmjCFEmtti9O9ZdQ,0.32352609451902814
FYWN1wneV18bWNgQjJ2GNg,2pD9wZWXDNsZf_MXd8rQtg,0.15097584830202568
FYWN1wneV18bWNgQjJ2GNg,c6Shr51XcbvAeXp6hb_Exg,1.1817320380689509
FYWN1wneV18bWNgQjJ2GNg,iPa__LOhse-hobC2Xmp-Kw,3.3830993736391464
FYWN1wneV18bWNgQjJ2GNg,XPZT3zLrkLkFSkBVxSsM3w,0.1468582526426821
FYWN1wneV18bWNgQjJ2GNg,zWb-kwaANIPMS_AFBbVOew,0.07577580654081495
FYWN1wneV18bWNgQjJ2GNg,o1fTwfqN0sDFNpV1CkOPPg,0.018502093199223794
FYWN1wneV18bWNgQjJ2GNg,-nHkhiuerqmfBG3v2v9O-g,0.13056708416036786
FYWN1wneV18bWNgQjJ2GNg,NFTh6mj3X2AnHJCKIFUk5Q,0.016514546879218755
FYWN1wneV18bWNgQjJ2GNg,EfYExaDrwhj0k611u5lYMg,2.8731870772344754
FYWN1wneV18bWNgQjJ2GNg,AZUCA3oiGou2wLnAYG1P6g,82.90577913649223
FYWN1wneV18bWNgQjJ2GNg,kKx8iCJkomVQBdWHnmmOiA,14.14652936698629
FYWN1wneV18bWNgQjJ2GNg,B5EZlEDH6AVDk8tQGHAGqg,0.03911292060730976
FYWN1wneV18bWNgQjJ2GNg,bOOgAB_CEWWsxalAthnRSw,0.3713869639605194
FYWN1wneV18bWNgQjJ2GNg,l5ijDMpYdyKbF0CxiCVO_Q,0.03435693458916505
FYWN1wneV18bWNgQjJ2GNg,nJ3mXjItS8WcwhYbzbfDQw,0.1916598929252806
FYWN1wneV18bWNgQjJ2GNg,NoxzrJbWS4xD9ft0ygD3JA,0.023502781311616323
FYWN1wneV18bWNgQjJ2GNg,VXH7zXcZzXlmAVN8GSjGRQ,0.14458311196717757
FYWN1wneV18bWNgQjJ2GNg,8XQmnE-v6RrsHiqEz6QXdg,0.22945487061383424
FYWN1wneV18bWNgQjJ2GNg,YhV93k9uiMdr3FlV4FHjwA,36.795532004222245
FYWN1wneV18bWNgQjJ2GNg,w5WBrukfSuEyTjYUYlV4Ug,0.021624296109082407
FYWN1wneV18bWNgQjJ2GNg,aFBCmJUYrPeol_P75QX7Jw,0.12712013586488494
FYWN1wneV18bWNgQjJ2GNg,F0fEKpTk7gAmuSFI0KW1eQ,1.1873743641685564
FYWN1wneV18bWNgQjJ2GNg,dA7KJReGl9PMi3Tg_mBHuw,23.75190424546509
FYWN1wneV18bWNgQjJ2GNg,GX83LORhO99mdNFz9_cZdQ,26.20425492165394
FYWN1wneV18bWNgQjJ2GNg,YvxQOMstU2MVDr2uNHs_vw,0.04661702265544279
FYWN1wneV18bWNgQjJ2GNg,NVaM_cKKJT3WWyP21PANzw,50.632602511420124
FYWN1wneV18bWNgQjJ2GNg,dTWfATVrBfKj7Vdn0qWVWg,0.11274870722895078
FYWN1wneV18bWNgQjJ2GNg,HAX1zec191t7QkT2sBZ76A,0.20218280569439465
FYWN1wneV18bWNgQjJ2GNg,HcEJ2YiSLX_mT3RE0hvKWQ,0.0020908269106502176
FYWN1wneV18bWNgQjJ2GNg,VZ37HCZVruFm-w_Mkl1aEQ,1.5539551963543503
He-G7vWjzVUysIKrfNbPUQ,FYWN1wneV18bWNgQjJ2GNg,0.044065724181447524
He-G7vWjzVUysIKrfNbPUQ,KQPW8lFf1y5BT2MxiSZ3QA,0.024514556997555278
He-G7vWjzVUysIKrfNbPUQ,8DShNS-LuFqpEWIp0HxijA,0.012255550911159189
He-G7vWjzVUysIKrfNbPUQ,PfOCPjBrlQAnz__NXj9h_w,9.36529186909101
He-G7vWjzVUysIKrfNbPUQ,o9eMRCWt5PkpLDE0gOPtcQ,0.022985876281832126
He-G7vWjzVUysIKrfNbPUQ,kCoE3jvEtg6UVz5SOD3GVw,0.050139441926156665
He-G7vWjzVUysIKrfNbPUQ,OD2hnuuTJI9uotcKycxg1A,0.00812768233520977
He-G7vWjzVUysIKrfNbPUQ,EsMcGiZaQuG1OOvL9iUFug,0.976565805042927
He-G7vWjzVUysIKrfNbPUQ,TGWhGNusxyMaA4kQVBNeew,0.017984060129117116
He-G7vWjzVUysIKrfNbPUQ,XOSRcvtaKc_Q5H1SAzN20A,28.04300991293873
He-G7vWjzVUysIKrfNbPUQ,Y0eMNa5C-YU1RQOZf9XvVA,0.03621586087855045
He-G7vWjzVUysIKrfNbPUQ,xcgFnd-MwkZeO5G2HQ0gAQ,0.7817742066606966
He-G7vWjzVUysIKrfNbPUQ,NmZtoE3v8RdSJEczYbMT9g,7.004280932524982
He-G7vWjzVUysIKrfNbPUQ,fNMVV_ZX7CJSDWQGdOM8Nw,0.14596037996849925
He-G7vWjzVUysIKrfNbPUQ,l09JfMeQ6ynYs5MCJtrcmQ,0.03805777289414513
He-G7vWjzVUysIKrfNbPUQ,IQSlT5jGE6CCDhSG0zG3xg,0.050538746297848075
He-G7vWjzVUysIKrfNbPUQ,b2I2DXtZVnpUMCXp1JON7A,0.03906419658453036
He-G7vWjzVUysIKrfNbPUQ,0FMKDOU8TJT1x87OKYGDTg,0.18097364357456755
He-G7vWjzVUysIKrfNbPUQ,Gu-xs3NIQTj3Mj2xYoN2aw,0.7544471606884656
He-G7vWjzVUysIKrfNbPUQ,lHYiCS-y8AFjUitv6MGpxg,0.3110190399018407
He-G7vWjzVUysIKrfNbPUQ,94KziT6DQ9XlBET3WzIv_w,0.06790112493966956
He-G7vWjzVUysIKrfNbPUQ,7YIy1tXOor9VCwvaSjuBHg,0.12278513899268802
He-G7vWjzVUysIKrfNbPUQ,PMH4oUa-bWELKogdtkWewg,0.1586872586697669
He-G7vWjzVUysIKrfNbPUQ,VSGcuYDV3q-AAZ9ZPq4fBQ,0.21652227281386138
He-G7vWjzVUysIKrfNbPUQ,1K4qrnfyzKzGgJPBEcJaNQ,0.968596595503367
He-G7vWjzVUysIKrfNbPUQ,VBHEsoXQb2AQ76J9l8h1uQ,0.03998888798570691
He-G7vWjzVUysIKrfNbPUQ,AtdXq_gu9NTE5rx4ct_dGg,0.28333558998913805
He-G7vWjzVUysIKrfNbPUQ,Dj0S-Oe4ytRJzMGUPgYUkw,1.1144318453146735
He-G7vWjzVUysIKrfNbPUQ,gAy4LYpsScrj8POnCW6btQ,0.20530213361216937
He-G7vWjzVUysIKrfNbPUQ,nbhBRhZtdaZmMMeb2i02pg,0.6583655383308555
He-G7vWjzVUysIKrfNbPUQ,zzMu-6SmqhpvHxVRM6tx9g,0.05301288414480762
He-G7vWjzVUysIKrfNbPUQ,1_3nOM7s9WqnJWTNu2-i8Q,0.0767565110692863
He-G7vWjzVUysIKrfNbPUQ,FXHfcFVEfI1vVngW2gVOpw,1.359391705525589
He-G7vWjzVUysIKrfNbPUQ,7gquCdaFoHZCcLYDttpHtw,0.13246467377503943
He-G7vWjzVUysIKrfNbPUQ,8y56fOiKhtCnqaiYB2S2Qg,1.5385840510508209
He-G7vWjzVUysIKrfNbPUQ,ok38fApaT1TBEU-IH85BvA,0.03977743272916403
He-G7vWjzVUysIKrfNbPUQ,lj0MiK5_fyv9df2twnsI7g,0.12185730269236145
He-G7vWjzVUysIKrfNbPUQ,S4a42azhoOmr0fpeNkggHg,0.6615765136742171
He-G7vWjzVUysIKrfNbPUQ,A_Ij4SwFmlRbVtRnsdSzWA,0.05321859349320004
He-G7vWjzVUysIKrfNbPUQ,tRVx2c89coruPRwYhGTcTw,4.567440411515443
He-G7vWjzVUysIKrfNbPUQ,1Jp_hmPNUZArNqzpbm7B0g,0.029858024057606635
He-G7vWjzVUysIKrfNbPUQ,zjySmTfL9WiMDVgp8-Jp3w,0.7200518012516564
He-G7vWjzVUysIKrfNbPUQ,5qpi5VQ_S2Itm8xvRm1k8Q,0.007391177471661374
He-G7vWjzVUysIKrfNbPUQ,BnuzcebyB1AfxH0kjNWqSg,0.4746642749596284
He-G7vWjzVUysIKrfNbPUQ,rDMptJYWtnMhpQu_rRXHng,0.00331106149090189
He-G7vWjzVUysIKrfNbPUQ,1WBkAuQg81kokZIPMpn9Zg,1.108739488852605
He-G7vWjzVUysIKrfNbPUQ,Z-4KHBDbdwyC7PwA_JE5Xw,0.0435868408823617
He-G7vWjzVUysIKrfNbPUQ,DPQnTnNw2PJj7DdENM98Cw,0.060101458505883436
He-G7vWjzVUysIKrfNbPUQ,_F3AMoo_zdl-he384ISQbw,0.7682024247423173
He-G7vWjzVUysIKrfNbPUQ,-ooEO2YqDQVYNHnSF2BPfw,0.0
He-G7vWjzVUysIKrfNbPUQ,FmGZh8ZwEnSO860_2eiYHw,12.868469527289822
He-G7vWjzVUysIKrfNbPUQ,Pd52CjgyEU3Rb8co6QfTPw,0.0076044936496512585
He-G7vWjzVUysIKrfNbPUQ,4srfPk1s8nlm1YusyDUbjg,0.03926564741832734
He-G7vWjzVUysIKrfNbPUQ,n7V4cD-KqqE3OXk0irJTyA,1.6061206442114722
He-G7vWjzVUysIKrfNbPUQ,c_XbaJqhm-5ycSBOkVUBmg,0.3692850954705591
He-G7vWjzVUysIKrfNbPUQ,ykJM7EuGziATZ5u2qIT08g,0.2978320307144243
He-G7vWjzVUysIKrfNbPUQ,spDZkD6cp0JUUm6ghIWHzA,2.504298362526075
He-G7vWjzVUysIKrfNbPUQ,PEKloTo1IkW_gyxp15e8Dg,0.2441154335732299
He-G7vWjzVUysIKrfNbPUQ,Sx0C2RsDgrG3RxBBUoBqTw,0.01046098829491599
He-G7vWjzVUysIKrfNbPUQ,v2GJWvZqEAjUc22hZUYzYw,0.0033210425020032013
He-G7vWjzVUysIKrfNbPUQ,MmR06_kNAbmOPK-0pKvGtA,0.11159287879390262
He-G7vWjzVUysIKrfNbPUQ,ORUUPE_Ahrcop9K7h6rvVQ,1.6712856819153412
He-G7vWjzVUysIKrfNbPUQ,r6Jw8oRCeumxu7Y1WRxT7A,0.24571913902347037
He-G7vWjzVUysIKrfNbPUQ,EJFdWX908N8Yc2XG0Lky8A,6.59710010738216
He-G7vWjzVUysIKrfNbPUQ,LL01hTt_eVdp-ws4zMDsrw,0.6819694603122191
He-G7vWjzVUysIKrfNbPUQ,d6ngz4WmMaQL8Xdfur7bwQ,0.04593742747474439
He-G7vWjzVUysIKrfNbPUQ,6aFAEeJ3nS-iWGt7Tn7S0Q,0.21498109519568528
He-G7vWjzVUysIKrfNbPUQ,F31RycVVooeIOp9jsXmg6g,0.009079011862924386
He-G7vWjzVUysIKrfNbPUQ,0lCpaZpmjCFEmtti9O9ZdQ,2.249565312498687
He-G7vWjzVUysIKrfNbPUQ,2pD9wZWXDNsZf_MXd8rQtg,0.1753644622812793
He-G7vWjzVUysIKrfNbPUQ,c6Shr51XcbvAeXp6hb_Exg,0.028074807800157378
He-G7vWjzVUysIKrfNbPUQ,iPa__LOhse-hobC2Xmp-Kw,0.11526929120161855
He-G7vWjzVUysIKrfNbPUQ,XPZT3zLrkLkFSkBVxSsM3w,0.04536268858168224
He-G7vWjzVUysIKrfNbPUQ,zWb-kwaANIPMS_AFBbVOew,0.057596436615504364
He-G7vWjzVUysIKrfNbPUQ,o1fTwfqN0sDFNpV1CkOPPg,2.8403020183047025
He-G7vWjzVUysIKrfNbPUQ,-nHkhiuerqmfBG3v2v9O-g,13.621723023802119
He-G7vWjzVUysIKrfNbPUQ,NFTh6mj3X2AnHJCKIFUk5Q,0.12229837732829159
He-G7vWjzVUysIKrfNbPUQ,EfYExaDrwhj0k611u5lYMg,0.003998860493136275
He-G7vWjzVUysIKrfNbPUQ,AZUCA3oiGou2wLnAYG1P6g,0.13255438219468374
He-G7vWjzVUysIKrfNbPUQ,kKx8iCJkomVQBdWHnmmOiA,0.08780333659358698
He-G7vWjzVUysIKrfNbPUQ,B5EZlEDH6AVDk8tQGHAGqg,0.32480960008362947
He-G7vWjzVUysIKrfNbPUQ,bOOgAB_CEWWsxalAthnRSw,0.11651424414141721
He-G7vWjzVUysIKrfNbPUQ,l5ijDMpYdyKbF0CxiCVO_Q,0.054950582515064954
He-G7vWjzVUysIKrfNbPUQ,nJ3mXjItS8WcwhYbzbfDQw,0.2692263772422864
He-G7vWjzVUysIKrfNbPUQ,NoxzrJbWS4xD9ft0ygD3JA,0.30185058307943013
He-G7vWjzVUysIKrfNbPUQ,VXH7zXcZzXlmAVN8GSjGRQ,0.49479725385409423
He-G7vWjzVUysIKrfNbPUQ,8XQmnE-v6RrsHiqEz6QXdg,1.3769773463139547
He-G7vWjzVUysIKrfNbPUQ,YhV93k9uiMdr3FlV4FHjwA,0.05779187866366949
He-G7vWjzVUysIKrfNbPUQ,w5WBrukfSuEyTjYUYlV4Ug,0.3053954261359803
He-G7vWjzVUysIKrfNbPUQ,aFBCmJUYrPeol_P75QX7Jw,2.806347688651952
He-G7vWjzVUysIKrfNbPUQ,F0fEKpTk7gAmuSFI0KW1eQ,0.0974528701837015
He-G7vWjzVUysIKrfNbPUQ,dA7KJReGl9PMi3Tg_mBHuw,0.08917929516681664
He-G7vWjzVUysIKrfNbPUQ,GX83LORhO99mdNFz9_cZdQ,0.13356610955272102
He-G7vWjzVUysIKrfNbPUQ,YvxQOMstU2MVDr2uNHs_vw,1.9112080989819873
He-G7vWjzVUysIKrfNbPUQ,NVaM_cKKJT3WWyP21PANzw,0.10343336925794588
He-G7vWjzVUysIKrfNbPUQ,dTWfATVrBfKj7Vdn0qWVWg,0.34006938309502194
He-G7vWjzVUysIKrfNbPUQ,HAX1zec191t7QkT2sBZ76A,0.4894475977336396
He-G7vWjzVUysIKrfNbPUQ,HcEJ2YiSLX_mT3RE0hvKWQ,7.618894813177209
He-G7vWjzVUysIKrfNbPUQ,VZ37HCZVruFm-w_Mkl1aEQ,0.015089412431825745
KQPW8lFf1y5BT2MxiSZ3QA,FYWN1wneV18bWNgQjJ2GNg,0.7144378972450777
KQPW8lFf1y5BT2MxiSZ3QA,He-G7vWjzVUysIKrfNbPUQ,0.024514556997555278
KQPW8lFf1y5BT2MxiSZ3QA,8DShNS-LuFqpEWIp0HxijA,5.352326062830221
KQPW8lFf1y5BT2MxiSZ3QA,PfOCPjBrlQAnz__NXj9h_w,0.18647852739296783
KQPW8lFf1y5BT2MxiSZ3QA,o9eMRCWt5PkpLDE0gOPtcQ,0.022809038623043225
KQPW8lFf1y5BT2MxiSZ3QA,kCoE3jvEtg6UVz5SOD3GVw,0.5052740636834919
KQPW8lFf1y5BT2MxiSZ3QA,OD2hnuuTJI9uotcKycxg1A,0.39053253337930505
KQPW8lFf1y5BT2MxiSZ3QA,EsMcGiZaQuG1OOvL9iUFug,0.003297170729268266
KQPW8lFf1y5BT2MxiSZ3QA,TGWhGNusxyMaA4kQVBNeew,0.19550407091241054
KQPW8lFf1y5BT2MxiSZ3QA,XOSRcvtaKc_Q5H1SAzN20A,0.11042672346986261
KQPW8lFf1y5BT2MxiSZ3QA,Y0eMNa5C-YU1RQOZf9XvVA,0.3257324130777504
KQPW8lFf1y5BT2MxiSZ3QA,xcgFnd-MwkZeO5G2HQ0gAQ,0.02933787421960155
KQPW8lFf1y5BT2MxiSZ3QA,NmZtoE3v8RdSJEczYbMT9g,0.1279318249894243
KQPW8lFf1y5BT2MxiSZ3QA,fNMVV_ZX7CJSDWQGdOM8Nw,0.05300288891548866
KQPW8lFf1y5BT2MxiSZ3QA,l09JfMeQ6ynYs5MCJtrcmQ,0.01857051449771048
KQPW8lFf1y5BT2MxiSZ3QA,IQSlT5jGE6CCDhSG0zG3xg,0.844070302862783
KQPW8lFf1y5BT2MxiSZ3QA,b2I2DXtZVnpUMCXp1JON7A,0.042883326620366966
KQPW8lFf1y5BT2MxiSZ3QA,0FMKDOU8TJT1x87OKYGDTg,5.596247678817548
KQPW8lFf1y5BT2MxiSZ3QA,Gu-xs3NIQTj3Mj2xYoN2aw,0.028277132310711377
KQPW8lFf1y5BT2MxiSZ3QA,lHYiCS-y8AFjUitv6MGpxg,0.0044260282896689054
KQPW8lFf1y5BT2MxiSZ3QA,94KziT6DQ9XlBET3WzIv_w,6.572162192579045
KQPW8lFf1y5BT2MxiSZ3QA,7YIy1tXOor9VCwvaSjuBHg,23.62884865399163
KQPW8lFf1y5BT2MxiSZ3QA,PMH4oUa-bWELKogdtkWewg,0.006012117162642234
KQPW8lFf1y5BT2MxiSZ3QA,VSGcuYDV3q-AAZ9ZPq4fBQ,0.0665897138811282
KQPW8lFf1y5BT2MxiSZ3QA,1K4qrnfyzKzGgJPBEcJaNQ,0.037090381937932716
KQPW8lFf1y5BT2MxiSZ3QA,VBHEsoXQb2AQ76J9l8h1uQ,0.04527105493746806
KQPW8lFf1y5BT2MxiSZ3QA,AtdXq_gu9NTE5rx4ct_dGg,0.053052585815379416
KQPW8lFf1y5BT2MxiSZ3QA,Dj0S-Oe4ytRJzMGUPgYUkw,0.18276918557497207
KQPW8lFf1y5BT2MxiSZ3QA,gAy4LYpsScrj8POnCW6btQ,0.06773823153999414
KQPW8lFf1y5BT2MxiSZ3QA,nbhBRhZtdaZmMMeb2i02pg,0.07973799089395771
KQPW8lFf1y5BT2MxiSZ3QA,zzMu-6SmqhpvHxVRM6tx9g,18.869741966663764
KQPW8lFf1y5BT2MxiSZ3QA,1_3nOM7s9WqnJWTNu2-i8Q,0.03998910579500932
KQPW8lFf1y5BT2MxiSZ3QA,FXHfcFVEfI1vVngW2gVOpw,0.054564498089182144
KQPW8lFf1y5BT2MxiSZ3QA,7gquCdaFoHZCcLYDttpHtw,0.0016524972297284042
KQPW8lFf1y5BT2MxiSZ3QA,8y56fOiKhtCnqaiYB2S2Qg,0.09978347453641835
KQPW8lFf1y5BT2MxiSZ3QA,ok38fApaT1TBEU-IH85BvA,4.045020683040054
KQPW8lFf1y5BT2MxiSZ3QA,lj0MiK5_fyv9df2twnsI7g,0.6217311139623685
KQPW8lFf1y5BT2MxiSZ3QA,S4a42azhoOmr0fpeNkggHg,0.22503754994243635
KQPW8lFf1y5BT2MxiSZ3QA,A_Ij4SwFmlRbVtRnsdSzWA,17.599163940106724
KQPW8lFf1y5BT2MxiSZ3QA,tRVx2c89coruPRwYhGTcTw,0.1149957148353433
KQPW8lFf1y5BT2MxiSZ3QA,1Jp_hmPNUZArNqzpbm7B0g,0.017775008868199677
KQPW8lFf1y5BT2MxiSZ3QA,zjySmTfL9WiMDVgp8-Jp3w,0.16892107494483724
KQPW8lFf1y5BT2MxiSZ3QA,5qpi5VQ_S2Itm8xvRm1k8Q,1.7813996568961434
KQPW8lFf1y5BT2MxiSZ3QA,BnuzcebyB1AfxH0kjNWqSg,0.011345102541985515
KQPW8lFf1y5BT2MxiSZ3QA,rDMptJYWtnMhpQu_rRXHng,11.276078316584087
KQPW8lFf1y5BT2MxiSZ3QA,1WBkAuQg81kokZIPMpn9Zg,129.51102091731119
KQPW8lFf1y5BT2MxiSZ3QA,Z-4KHBDbdwyC7PwA_JE5Xw,0.008232162543229594
KQPW8lFf1y5BT2MxiSZ3QA,DPQnTnNw2PJj7DdENM98Cw,0.09563272274408614
KQPW8lFf1y5BT2MxiSZ3QA,_F3AMoo_zdl-he384ISQbw,2.1700807911935582
KQPW8lFf1y5BT2MxiSZ3QA,-ooEO2YqDQVYNHnSF2BPfw,0.011643695235766456
KQPW8lFf1y5BT2MxiSZ3QA,FmGZh8ZwEnSO860_2eiYHw,0.13397900944071203
KQPW8lFf1y5BT2MxiSZ3QA,Pd52CjgyEU3Rb8co6QfTPw,0.07798778039775721
KQPW8lFf1y5BT2MxiSZ3QA,4srfPk1s8nlm1YusyDUbjg,0.6546123965074995
KQPW8lFf1y5BT2MxiSZ3QA,n7V4cD-KqqE3OXk0irJTyA,5.212021040169844
KQPW8lFf1y5BT2MxiSZ3QA,c_XbaJqhm-5ycSBOkVUBmg,0.022859195782419236
KQPW8lFf1y5BT2MxiSZ3QA,ykJM7EuGziATZ5u2qIT08g,0.05905629277635558
KQPW8lFf1y5BT2MxiSZ3QA,spDZkD6cp0JUUm6ghIWHzA,0.12741014885731616
KQPW8lFf1y5BT2MxiSZ3QA,PEKloTo1IkW_gyxp15e8Dg,0.05002666214968185
KQPW8lFf1y5BT2MxiSZ3QA,Sx0C2RsDgrG3RxBBUoBqTw,0.23949808683793966
KQPW8lFf1y5BT2MxiSZ3QA,v2GJWvZqEAjUc22hZUYzYw,0.07869625614525173
KQPW8lFf1y5BT2MxiSZ3QA,MmR06_kNAbmOPK-0pKvGtA,0.9889943293030528
